URL,Title,Address,Description,Compensation,Employment Type 
https://denver.craigslist.org/egr/d/parker-estimator-site-work-utilities/6769460032.html,"ESTIMATOR Site Work, Utilities, Excavation, Civil",Parker Co,"
        
ESTIMATOR, Site Work, Utilities.  Have opening for a top notch professional with education and experience in Civil, Site work, Excavating and related utilities (storm, sanitary sewer, fire, water, etc).
Must possess at least 2-5 years of successful experience with estimating and project management in this field.  Our primary work is commercial building related in the $300,000 to $2,500,000 range.

Essential duties, responsibilities and experience include,
* College degree or equivalent
*  Experience utilizing software/programs such as Word, Excel, iSqFt, Blue Book, Timberline, Agtek
*  Performs accurate project estimates with correct quantities for materials, re; pipe, dirt, etc.
*  Obtains bid information and prepares complete detailed bids
*  experience with reviewing bid documents and contracts
*  Attends pre bid meetings as needed
*  Provides support to workers in the field
*  Ability to positively interact professionally with employees, workers, contractors, vendors, etc.
*  Has a full understanding regarding bids, change orders, etc to obtain profitability for the company
*  Follows up with bids and customers as needed.
* A self starter who is success oriented.
*  Excellent verbal and written communication skills.

Our company, Premier Services Inc (Parker, CO) has had 18 plus years of work success in the Denver metro area.  This position is essential to the ongoing success of our company and we are searching for the right professional to be part of a great team.  We offer the highest compensation and benefits package in the Denver Metro area.  Please respond to this posting via Email, including your resume'.  We will get back with you in a timely manner.
    ","$90,000 to $120,000 annual",full-time
https://denver.craigslist.org/egr/d/denver-interior-design-brand/6770173811.html,Interior Design Brand Coordinator | Punch Bowl Social,"Denver, CO","
        



INTERIOR DESIGN BRAND COORDINATOR
 We are looking for an experienced, creative designer to join the Punch Bowl Social design studio. The Designer will work alongside other designers and will report directly to the studio Design Directors. As an integral part of the design studio and broader construction team, the Designer will design and deliver thoughtful and highly creative design solutions that elevate the brand while accommodating business considerations, functional goals and our typical aggressive timelines.  This position will focus specifically on renovation, upgrades and maintenance to existing properties, also working closely with the operations team.  Travel is required.
 

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Interior design and coordination related to store renovation, maintenance and new concepts that may be identified over time.
•	Provide design solutions that are on-brand and appropriate to the market.
•	Identify, select and specify products and vendors that are suitable for the project.
•	Work closely with the internal project management team to manage lead times, budgets, installation and close-out.
•	Develop specifications and bidding documentation that clearly conveys design intent and documents product and vendor selections.
•	Assist in installation as needed and coordinate with appropriate parties to ensure a successful closeout and that design intent is executed.
•	Clearly and concisely communicate with both internal team members and consultants throughout project duration regarding design concept, design execution and follow through.
•	Provide quick problem solving when issues arise, coordinate with internal team.

QUALIFICATIONS
•	Degree in Interior Design.
•	3+ years of experience in Restaurant, Hospitality, or Retail Interior Design and/or Facilities Management.
•	Strong understanding of FF&E specifications and space planning.
•	Ability to incorporate metrics (area, pricing, schedule, etc) into design process
•	Proficient in the following programs: MS Office, Adobe Creative Suite, SKETCHUP, AutoCAD, and Revit.
•	Experience working with outside MEP and/or other design consultants.
•	Current knowledge of relevant professional building codes, health codes and compliance issues.
•	Experience with environmental graphics and signage a plus.
•	Impeccable and concise communication and presentation skills, verbal and written.
•	Experience with Contract/Construction Administration documentation. 
•	Highly resourceful problem solver and quick learner.
•	Demonstrated ability to consistently meet deadlines.
•	Strong time management skills and experience managing multiple projects simultaneously.
•	Reliable, focused, and detail-oriented with ability to thrive in a fast-moving business environment.
•	Self-directed with a high level of initiative, works well on a team and excellent at follow-through.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.





    ",Salary + Benefits,full-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6770173988.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
https://denver.craigslist.org/egr/d/westminster-hiring-field-engineers/6770421663.html,Hiring Field Engineers Immediately,Westminster,"
        
We are a small company in wireless industry and are hiring field engineers immediately!! Recent graduates are welcome to apply. Looking to start immediately! We are looking for individuals that are excited to travel across the country and have a get the job done attitude.

Requirements:
*BSME/BSCE a plus
*Must have a clean driving record

Job duties are as below but not limited to:
*Must be able to climb 100' - 500'+ wireless cell towers and perform mapping (gather information) with tape measure, calipers and camera pictures of dimensions recorded.
*Travel 2-3 weeks at a time, (travel will be within U.S.).
*Work performed is outdoors and sometimes requires working in adverse weather conditions


*****Please apply with your resume or give us a call 720.510.1818******

Benefits: (After 90 days)
*Health
*Vision
*Dental insurance
*10 paid holidays

PAY RATE IS BASED on EXPERIENCE~    ",DOE,full-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6770173905.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
https://denver.craigslist.org/egr/d/denver-sr-sales-and-estimator-roofing/6770485210.html,Sr. Sales and Estimator - Roofing,"Denver, CO","
        
Responsibilities:

•Attend all pre-bid site meetings to prepare accurate estimates
•Analyze and comprehend project plans, specs and details
•Analyze project financials and labor costs
•Complete thorough bid packages for clients
•Prepare takeoffs/estimates of costs of materials, labor and equipment
•Prepare and follow-up on quotations and advise on tendering procedures (including examination and analyzing of estimates)
•Establish new and maintain existing relationships with Strategic Accounts (such as consultants and customers)
•Review all contracts and accepted quotations
•Write up work orders and prepare material order sheets
•Prepare and maintain a directory of product suppliers
•Review products used in projects
•Consult and communicate with project managers, architects, engineers and clients involved at all levels of a project
•Prepare construction progress schedules
•Prepare or assist with submittals as required
•Proactively participate in weekly sales meeting
•Utilize established internal processes
•Participate in monthly cost reviews of active projects
•Ability to review and critique other estimates in a team building way

 

Skills/Qualifications:

•Minimum 5 years' experience in the commercial roofing industry
•Ability to read plans and specifications
•Experience in Blue Beam
•OSHA 10- or 30-hour certification is preferred
•Proficiency in MS Office package
•Strong project management skills are preferred
•Excellent written & oral communication
•Strong negotiation skills
•Ability to be a team player and work in a fast-paced team environment
•Excellent time management and organizational skills with the ability to meet tight deadlines
•Local market knowledge essential


**Please Send Resumes To Craigslist Link Above**

**Pay Is Very Competitive And Dependant Upon Experience**



    ",DOE - Very Competitive,full-time
https://denver.craigslist.org/egr/d/denver-energetic-revit-autocad-drafting/6770546720.html,energetic Revit & AutoCAD Drafting/Detailer,Denver,"
        
Revit & AutoCAD Drafting/Detailer

The largest Denver based Architectural Products and Skylight manufacturer is looking for an energetic Revit & AutoCAD Drafting/Detailer to work on Skylight projects.
We have a friendly office atmosphere where everybody works together AND we appreciate our employees!

What we're looking for;
-- 2 years minimum Revit & AutoCAD experience drafting / detailing in a production atmosphere for a Manufacturer, Fabricator, Builder, etc
-- SketchUp (Preferred)
-- Photoshop, InDesign, Illustrator (Preferred)
-- Create Shop Drawings
-- Create Detail Library
-- Develop Production Cut-list program
-- Reliable person with strong communication skills

COMPENSATION RANGE: 
--Based on experience.
--Part-time or Full-time M-F 8-5pm


TO APPLY, please respond to this ad with a note, resume, etc to set up an interview.  Thanks

Keywords
Architect, AIA, detail, Revit, AutoCAD, cad,  Production Manager, assistant, manufacturing, roofer, roofing, skylights, woodworker, carpenter, plumber, new, remodel, exciting, travel, building, construction, hands on, trades, tools, installer, steel worker, aluminum, glass, glazier, benefits, forklift, crane, boom lift, reliable, stable, scaffolding, skill, saw, drill, impact, safety, mechanic, siding, window, windows, flashing, sheet metal, brake metal, ladders, acrylic, safety, supervisor, LEAN System, wood shop, fabrication, fabricator, machine, foreman, experienced, storefront, store front, curtain wall, sliding glass door, swing doors, skylight, skylights, skylite, lite, framing
    ",Pay is dependent on your skills & experience and comes with regular increases.,full-time
https://denver.craigslist.org/egr/d/englewood-construction-materials/6770851389.html,Construction Materials Testing Technician (CMT),,"
        
Are you looking to change careers? RMG - Rocky Mountain Group - An Employee Owned Company - is currently seeking a CMT Technician for a full time position to be a part of a dynamic and diverse team. 

THE COMPANY:
RMG - Rocky Mountain Group is a Colorado-based multi-disciplinary engineering and architectural company. The firm is a well-respected, high quality architectural/engineering company servicing the entire Front Range with a unique mix of services within the development and building industry. Our high standards require the hiring of dynamic and capable employees who can perform independently while cooperating within a team framework. 

RMG is a 100% Employee Owned Company.

THE POSITION:
CMT's at RMG perform standard observations and testing following preset procedures for testing concrete. They assist in complex, non-routine testing. They obtain suitable soil samples for testing. They prepare testing reports and forms summarizing test and observation results.

Do you have the following?

-Recent experience in the construction trades?
-Experience in testing and inspection of earthwork?
-Residential foundation excavation and construction inspection?
-Inspection and testing of concrete?

Or an interest in any of the above?

If so we would like to talk to you about a future with our company. We will are willing to train motivated, highly-engaged people who are ready to grow with a company that has been in business for over 30 years. 

THE LOCATION: 
Conveniently located in Englewood in the Denver Tech Center

WHY YOU SHOULD APPLY:
-Generous benefits package - including 3 weeks of PTO, Medical and Dental Benefits, 401k
-Excellent growth and advancement opportunities
-Sign-on Bonus of $2000 

This position requires ability to lift and carry a minimum of 75 pounds. Candidate must have appropriate I-9 employment documentation, a valid driver's license with clean driving record and be able to pass background check and drug screen. 

Diversity creates a healthier atmosphere: Equal Opportunity Employer M/F/D/V 

Due to the anticipated volume of responses, we will contact only those candidates who most closely match our requirements. 

Visit www.rmgengineers.com for more information about RMG-Rocky Mountain Group    ",$16 - $19 DOE,full-time
https://denver.craigslist.org/egr/d/denver-survey-project-manager/6771117515.html,Survey Project Manager,"Denver, CO","
        
We are a multi-disciplined consulting firm specializing in civil engineering design, forensic engineering, transportation/traffic engineering, water resources engineering, professional land surveying, construction staking, and construction management services to institutional, governmental, and private clients in Colorado and Texas. We have an excellent reputation for the quality of our work and our careful attention to quality control, timelines, and cost efficiency for our clients. We are a team of creative problem-solvers and thinkers looking for a highly-motivated, responsible individual to work on civil land development projects in our Denver office.

About This Job
As a Survey Project Manager you will coordinate and manage all stages of survey projects, from the development of project scope and estimates, to the coordination and execution of the project itself. You will be responsible for customer relationships and the development of projects for the department.  

Essential Functions and Duties
•	Manage all stages of survey projects including development of estimates, project coordination, and project invoicing
•	Prepare and/or review ROW plans, ownership maps, land survey plats, legal descriptions, exhibits, and civil construction plans
•	Responsible for client communication regarding survey matters, adhering to project budgets and timelines, QA/QC of all projects

Survey Project Manager Requirements
•	Licensure as a Colorado Professional Land Surveyor is required
•	A minimum of 3-5 years of experience including boundary, topographic, and ALTA surveys, construction staking and data collection required
•	Proficient in AutoCAD Civil 3D, Trimble Business Center

Survey Project Manager Knowledge, Skills, Abilities
•	Knowledge of survey ethics and technical standards
•	Must provide an extremely high level of customer service
•	Ability to be a strong and positive leader

Benefits
We offer an excellent compensation and benefits package including:
•	Medical, dental, vision and life insurance
•	Vacation, sick and holiday pay
•	Educational opportunities including seminars, conferences, lunch and learns
•	Wellness program

Equal Employment Opportunity
It is the policy of the Company to extend equal opportunities to all qualified applicants without regard to race, religion, color, sex, sexual orientation, marital status, age, national origin, veteran status or disability.  This policy applies to recruitment, employment, promotion, assignment, training, demotion and discharge, and all other actions affecting personnel.

    ",DOE,full-time
https://denver.craigslist.org/egr/d/walden-architect/6771272010.html,Architect,Walden,"
        
Put your imagination to work!
We're looking for a vibrant, talented architect looking to make a name for him/herself in the industry. This is a once in a life-time project located in the Walden, Colorado region. We are only interested in interviewing individuals willing to relocate to Walden, Colorado. In addition to an excellent pay/benefit package, we will also provide housing for the right individual. This is a full-time, on-site position.

This project involves a massive log structure. While the logs give a masculine-rugged feel, interior finishes for this project will be a unique representation of French Renaissance, Gothic, Old-World finishes. Like we said earlier...a once in a life-time opportunity.

The successful candidate will be energetic and have a strong team-oriented work ethic. If interested, please submit a letter of interest and resume along with at least three work references. We'd also like to see any samples of your work you deem worthy to share with our current team. Candidates must be familiar with most current architectural programs to include Autocad, Revit, and/or other various programs including 3D modeling. 
For clarification: we are not interested in solicitations from architectural firms.

Call to schedule an on-site visit and interview or send your resume', references, and any work samples to the following:
Steve Van Dewark, Project Coordinator
steve@foxranch.us
(970) 723-3323
P.O. Box 517
Walden CO 80480    ","Salary position, benefits, paid vacation,",full-time
https://denver.craigslist.org/egr/d/denver-water-wastewater-engineer/6765709418.html,Water Wastewater Engineer 8600-18-030.3,"Denver, CO","
        
Job Description 
 
Wilson & Company, Inc., Engineers & Architects is currently seeking a Civil Water Wastewater Engineer with over 10 years' experience to join our growing talented wastewater engineering team in Denver, CO.


Required Skills 
 
•Although expected to work independently, this individual must be able to interact well with other team members within the Wilson & Company team.
•Experienced with local and state environmental regulations that may pertain to the design of water and wastewater projects.
•Must have obtained a minimum of a Bachelors of Science degree in Civil Engineering or equivalent discipline, with an emphasis in Water and/or Wastewater.
•Excellent work ethic and a comprehensive understanding of engineering principles.
•Champion the company's values: Discipline, Intensity, Collaboration, Shared Ownership, Solutions.


Required Experience 
 
•BS in Engineering
•PE License in NM, or ability to obtain PE license in near-future.
•Required to have to have a minimum of 10 years of experience in water and wastewater engineering and design knowledge.
•Experience with plan production, hydraulic and environmental calculations and design as well as technical report writing. 
•Experience with wastewater and water treatment facility design, including biological and chemical treatment processes is strongly desired. Primary focus will be municipal wastewater treatment with some overlap into industrial treatment.



 

Please note that Wilson & Company is not currently sponsoring applicants for work visas.

 


About Us:

Wilson & Company has a rich history in planning and design, and the right candidate will become part of our bright future. We provide multidisciplinary engineering, architecture, surveying, mapping, environmental, and planning services, and employ staff throughout 16 offices in 10 states. The firm was founded in 1932 and provides services to a diverse client base including railroads; municipal, state, and federal agencies; energy, industrial, and commercial companies; and private developers.

The cornerstone of our success is Higher Relationships, standards in Discipline, Intensity, Collaboration, Shared Ownership, and Solutions. Discipline is doing it right, with attention to details without exception. Intensity is doing what it takes to meet and exceed expectations. Collaboration is working together and bringing out the best in each other. Shared Ownership means we adopt the goals of others as our own. Finally, Solutions are achieved in a win-win environment. We value this commitment to Higher Relationships with our employees, clients, and the communities where we live and work. And for you, our culture intends to help you achieve personal and professional success. Come grow with us!


We are proud to be an EEO/AA employer M/F/D/V. We maintain a drug-free workplace and perform pre-employment substance abuse testing and background screening.

Wilson & Company, Inc., Engineers and Architects
www.wilsonco.com

TO APPLY: Please visit the ""Careers"" area of our website to upload your resume.  



    ",TBD,full-time
https://denver.craigslist.org/egr/d/englewood-full-time-cad-revit-designer/6771700469.html,Full-Time CAD/Revit Designer,Englewood CO,"
        
Lerch Bates Inc. is seeking a Full-Time CAD/Revit Designer  

Englewood CO area preferred. Denver Metropolitan area acceptable.

We are an employee-owned organization offering a great environment, top notch professionals and terrific benefits. Submit your resume today to learn more about becoming a part of a great team!

Description
Telecommute 80% of the time. Incorporates the client and Consultant input to create top-quality architectural drawings for our Logistics team using CAD and Revit.  Prepares preliminary project designs and sketches and coordinates project design and drawing delivery with the Consultant.  Performs quality control on drawings and reports to ensure the highest of standards are upheld and our clients are delighted.

Key Qualifications
-  Must have knowledge or be able and willing to gain the knowledge of industry standards within Logistics.
-  Intermediate to Expert-level working knowledge of AutoCAD and Revit applications required.
-  Must be able to receive and give input and feedback to and from Consultants and Clients in order to meet the Clients specifications as well as explain industry standards that are required for safety and code compliance.

Other Requirements
-  Experience designing or detailing pneumatic tube systems is desirable.
-  Enjoys detailed work and producing quality drawings and reports.
-  Is comfortable communicating verbally and in writing and may be called upon to interface with client staff.
-  Can manage multiple projects through to completion.

We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law.
    ",Commensurate with experience,full-time
https://denver.craigslist.org/egr/d/littleton-designer-low-voltage/6772943640.html,Designer - Low Voltage,"Lone Tree, CO","
        
The Designer is instrumental in developing construction documents using AutoCAD to create plan sets for remodels and new construction of multi-family communities, commercial projects, assisted living facilities, and military projects. The essential duties and responsibilities include, but are not limited to:
•	Develop plan sets for Low Voltage systems and supplemental system detail drawings using AutoCAD
•	Receive architectural layouts and utilize AutoCAD to setup plan sheets for Low Voltage system design overlay
•	Develop detail shop drawings for project teams to include BDA permit sets, Access Control permit sets, etc
•	Create, manipulate, and dimensioning text and 2D objects
•	Insert, manipulate, and referencing object linking and embedding
•	Manage layer property, object drawing order, and block and external block reference (xref)
•	Perform object, block, and viewport scaling and sheet creation
•	Create PDF and various hard copy formats of construction documents
•	Maintain compliance with all company policies and procedures
•	Perform related duties as assigned by supervisor
Skills and Abilities:
•	Interpersonal Relationships -- establish and maintain constructive and cooperative working relationships with others
•	Time Management -- self-motivated with the ability to prioritize tasks, managing one's own time and the time of others
•	Written Comprehension & Expression -- the ability to read and communicate information and ideas in writing so others will understand
•	Oral Comprehension, Expression & Clarity -- the ability to listen, understand and communicate information and ideas audibly so others will understand
•	Organization and Multitasking --  the ability to systematize and perform various tasks simultaneously
•	Attention to Detail --  Thorough and accurate when performing tasks and following Company processes and procedures
•	Professionalism -- Adherence to courtesy, consideration, honesty, and responsibility when dealing with coworkers and Clients
•	Team Work -- Effectively work as a member of a collaborative team to accomplish goals
•	Dependability -- Reliability, responsibility, and dependability at fulfilling obligations
•	Adaptability and Flexibility -- Open to change (positive of negative) and considerable variety in the workplace
•	Innovation -- Creativity and alternative thinking to develop new ideas for and answers to work-related issues and problems
•	Accountability -- Responsibility to complete assigned tasks, perform duties, and be present for when scheduled
•	Integrity -- Behave in an honest and ethical manner
Qualifications:
•	5 or more years of experience with AutoCAD and Architectural/M.E.P./ Low Voltage Design Firm
•	3 to 5 years of industry experience preferred in low voltage systems: access control systems, building distributed amplication systems, burglar alarm systems, CCTV camera systems, commercial audio/video systems, and voice/video/data systems and associated system electronics
•	Experience with computer networking preferred
•	Associate's Degree or Certificate (one year degree) in AutoCAD
•	Associate's Degree or Certificate (one year degree) in Electrical Engineering
•	Excellent verbal and written communication skills, including ability to effectively communicate with internal and external clients
•	Excellent computer proficiency (Microsoft Operating Systems and MS Office - Word, Excel and Outlook)
•	Must be able to work under pressure and meet deadlines, while maintaining a positive attitude and providing exemplary client service
•	Ability to work independently and to carry out assignments to completion within parameters of instructions given, prescribed routines, and standard accepted practices
•	Must possess a valid driver's license for the state of Colorado
•	Must be able to maintain regular, punctual attendance    ",Negotiable based on Experience,full-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6771744458.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
https://denver.craigslist.org/egr/d/denver-kitchen-equipment-designer/6771744504.html,Kitchen Equipment Designer,Stapleton Brand Services,"
        



KITCHEN EQUIPMENT DESIGNER
‪Kitchen Equipment Designer responsibilities include working closely with our culinary, design and development teams to manage all phases of our projects from schematic design through construction and project closeout. To succeed in this role, you should have excellent time management, strong organizational, and communication skills, as you'll collaborate with external and internal teams to deliver results on deadlines.  The Kitchen Equipment Designer has the primary responsibility of assisting in the development and monitoring of project scope including planning, coordination directly with our operations team, budgeting and scheduling.  This position will also work with the design team in the development of design documents. ‬ ‬‬‬‬‬‬‬‬‬

About Us:
Punch Bowl Social innovates and leads a modern authentic approach to the ""eat-ertainment"" category by effectively combining a diner-inspired scratch-kitchen, craft beverage program, and entertainment in a highly curated design-forward environment. In addition to our passion for providing exceptional food & drink, we are committed to personalized customer service and have developed a team of extraordinary brand ambassadors to lead our tribe of professionals. 


QUALIFICATIONS
•	A Bachelor's degree in a related field from an accredited university; or equivalent work experience, or combination of work and education may be substituted.
•	Proven work experience as a Kitchen Equipment Designer or similar role, for at least 5 years.
•	Must possess the ability to read construction drawings.
•	Proficient with MS Office suite [Excel, Word and Outlook].
•	Proficient with Revit and AutoCAD software.
•	Solid organizational skills, including multitasking and time-management.
•	Strong teamwork skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES
•	Create equipment layout designs for the commercial kitchens of existing and upcoming Punch Bowl Social locations.
•	Develop, monitor, and adjust project schedules.
•	Review scope of work and agreements with consulter in alignment with project objectives.
•	Meet consistency with Punch Bowl Social operations team and work with equipment supplier.
•	Collaborate with appropriate staff to meet goals and objectives of project.
•	Coordinate drawings to reflect any health department or local jurisdiction requirements.
•	Assist the design department in Construction Drawing documentation.

If you are interested in becoming part of a nationally expanding concept, with significant growth opportunities, we look forward to reviewing your resume.  Please click the link above to apply.  No placement agencies or recruiters will be considered; please do not contact the above mentioned location.









    ",Salary+Benefits,full-time
